latitude,longitude,depth_km,zone
33.33,132.87000000000023,27.79,1
33.33,132.98000000000025,26.48,1
33.33,133.09000000000026,25.16,1
33.33,133.20000000000027,23.84,1
33.33,133.3100000000003,23.69,1
33.33,133.4200000000003,23.81,1
33.33,133.5300000000003,23.94,1
33.33,133.64000000000033,24.06,1
33.33,133.75000000000034,24.05,1
33.33,133.86000000000035,23.7,1
33.33,133.97000000000037,23.35,1
33.33,134.08000000000038,23.0,1
33.33,134.1900000000004,22.52,1
33.33,134.3000000000004,21.88,1
33.33,134.41000000000042,21.25,1
33.33,134.52000000000044,20.61,1
33.33,134.63000000000045,20.04,1
33.33,134.74000000000046,20.81,1
33.33,134.85000000000048,21.58,1
33.33,134.9600000000005,22.04,1
33.33,135.0700000000005,22.25,1
33.33,135.18000000000052,22.47,1
33.33,135.29000000000053,23.21,1
33.33,135.40000000000055,23.95,1
33.33,135.51000000000056,24.31,1
33.33,135.62000000000057,23.76,1
33.33,135.7300000000006,22.94,1
33.33,135.8400000000006,21.33,1
33.33,135.9500000000006,18.12,1
33.33,136.06000000000063,17.52,1
33.33,136.17000000000064,17.16,1
33.33,136.28000000000065,16.79,1
33.33,136.39000000000067,16.43,1
33.33,136.50000000000068,16.06,1
33.33,136.6100000000007,15.48,1
33.33,136.7200000000007,14.35,1
33.33,136.83000000000072,15.53,1
33.33,136.94000000000074,13.83,1
33.33,137.05000000000075,12.14,1
33.419999999999995,132.76000000000022,30.0,1
33.419999999999995,132.87000000000023,29.46,1
33.419999999999995,132.98000000000025,28.14,1
33.419999999999995,133.09000000000026,26.83,1
33.419999999999995,133.20000000000027,25.51,1
33.419999999999995,133.3100000000003,24.79,1
33.419999999999995,133.4200000000003,24.91,1
33.419999999999995,133.5300000000003,25.04,1
33.419999999999995,133.64000000000033,25.16,1
33.419999999999995,133.75000000000034,24.95,1
33.419999999999995,133.86000000000035,24.6,1
33.419999999999995,133.97000000000037,24.25,1
33.419999999999995,134.08000000000038,23.9,1
33.419999999999995,134.1900000000004,23.38,1
33.419999999999995,134.3000000000004,22.75,1
33.419999999999995,134.41000000000042,22.11,1
33.419999999999995,134.52000000000044,21.48,1
33.419999999999995,134.63000000000045,21.92,1
33.419999999999995,134.74000000000046,22.69,1
33.419999999999995,134.85000000000048,23.46,1
33.419999999999995,134.9600000000005,23.7,1
33.419999999999995,135.0700000000005,23.91,1
33.419999999999995,135.18000000000052,24.16,1
33.419999999999995,135.29000000000053,24.9,1
33.419999999999995,135.40000000000055,25.63,1
33.419999999999995,135.51000000000056,26.37,1
33.419999999999995,135.62000000000057,25.84,1
33.419999999999995,135.7300000000006,25.29,1
33.419999999999995,135.8400000000006,22.68,1
33.419999999999995,135.9500000000006,19.56,1
33.419999999999995,136.06000000000063,19.2,1
33.419999999999995,136.17000000000064,18.83,1
33.419999999999995,136.28000000000065,18.47,1
33.419999999999995,136.39000000000067,18.1,1
33.419999999999995,136.50000000000068,17.59,1
33.419999999999995,136.6100000000007,16.45,1
33.419999999999995,136.7200000000007,15.84,1
33.419999999999995,136.83000000000072,17.23,1
33.419999999999995,136.94000000000074,15.54,1
33.419999999999995,137.05000000000075,13.84,1
33.419999999999995,137.16000000000076,12.15,1
33.50999999999999,132.76000000000022,29.15,1
33.50999999999999,132.87000000000023,30.0,1
33.50999999999999,132.98000000000025,29.81,1
33.50999999999999,133.09000000000026,28.49,1
33.50999999999999,133.20000000000027,27.17,1
33.50999999999999,133.3100000000003,25.89,1
33.50999999999999,133.4200000000003,26.02,1
33.50999999999999,133.5300000000003,26.14,1
33.50999999999999,133.64000000000033,26.21,1
33.50999999999999,133.75000000000034,25.86,1
33.50999999999999,133.86000000000035,25.5,1
33.50999999999999,133.97000000000037,25.15,1
33.50999999999999,134.08000000000038,24.8,1
33.50999999999999,134.1900000000004,24.25,1
33.50999999999999,134.3000000000004,23.61,1
33.50999999999999,134.41000000000042,22.98,1
33.50999999999999,134.52000000000044,23.02,1
33.50999999999999,134.63000000000045,23.79,1
33.50999999999999,134.74000000000046,24.56,1
33.50999999999999,134.85000000000048,25.15,1
33.50999999999999,134.9600000000005,25.36,1
33.50999999999999,135.0700000000005,25.56,1
33.50999999999999,135.18000000000052,25.85,1
33.50999999999999,135.29000000000053,26.58,1
33.50999999999999,135.40000000000055,27.32,1
33.50999999999999,135.51000000000056,28.06,1
33.50999999999999,135.62000000000057,27.91,1
33.50999999999999,135.7300000000006,26.6,1
33.50999999999999,135.8400000000006,24.02,1
33.50999999999999,135.9500000000006,21.24,1
33.50999999999999,136.06000000000063,20.87,1
33.50999999999999,136.17000000000064,20.51,1
33.50999999999999,136.28000000000065,20.14,1
33.50999999999999,136.39000000000067,19.7,1
33.50999999999999,136.50000000000068,18.56,1
33.50999999999999,136.6100000000007,17.42,1
33.50999999999999,136.7200000000007,18.08,1
33.50999999999999,136.83000000000072,18.93,1
33.50999999999999,136.94000000000074,17.24,1
33.50999999999999,137.05000000000075,15.54,1
33.50999999999999,137.16000000000076,13.85,1
33.50999999999999,137.27000000000078,12.16,1
33.599999999999994,132.87000000000023,29.44,1
33.599999999999994,132.98000000000025,30.0,1
33.599999999999994,133.09000000000026,30.0,1
33.599999999999994,133.20000000000027,28.84,1
33.599999999999994,133.3100000000003,27.52,1
33.599999999999994,133.4200000000003,27.12,1
33.599999999999994,133.5300000000003,27.25,1
33.599999999999994,133.64000000000033,27.11,1
33.599999999999994,133.75000000000034,26.76,1
33.599999999999994,133.86000000000035,26.41,1
33.599999999999994,133.97000000000037,26.06,1
33.599999999999994,134.08000000000038,25.7,1
33.599999999999994,134.1900000000004,25.11,1
33.599999999999994,134.3000000000004,24.47,1
33.599999999999994,134.41000000000042,24.13,1
33.599999999999994,134.52000000000044,24.9,1
33.599999999999994,134.63000000000045,25.67,1
33.599999999999994,134.74000000000046,26.44,1
33.599999999999994,134.85000000000048,26.8,1
33.599999999999994,134.9600000000005,27.01,1
33.599999999999994,135.0700000000005,27.22,1
33.599999999999994,135.18000000000052,27.53,1
33.599999999999994,135.29000000000053,28.27,1
33.599999999999994,135.40000000000055,29.01,1
33.599999999999994,135.51000000000056,29.75,1
33.599999999999994,135.62000000000057,29.39,1
33.599999999999994,135.7300000000006,27.69,1
33.599999999999994,135.8400000000006,25.36,1
33.599999999999994,135.9500000000006,22.91,1
33.599999999999994,136.06000000000063,22.54,1
33.599999999999994,136.17000000000064,22.18,1
33.599999999999994,136.28000000000065,21.8,1
33.599999999999994,136.39000000000067,20.66,1
33.599999999999994,136.50000000000068,19.53,1
33.599999999999994,136.6100000000007,18.39,1
33.599999999999994,136.7200000000007,20.33,1
33.599999999999994,136.83000000000072,20.63,1
33.599999999999994,136.94000000000074,18.94,1
33.599999999999994,137.05000000000075,17.24,1
33.599999999999994,137.16000000000076,15.55,1
33.599999999999994,137.27000000000078,13.86,1
33.599999999999994,137.3800000000008,12.16,1
33.69,132.98000000000025,29.74,1
33.69,133.09000000000026,30.0,1
33.69,133.20000000000027,30.0,1
33.69,133.3100000000003,29.19,1
33.69,133.4200000000003,28.23,1
33.69,133.5300000000003,28.35,1
33.69,133.64000000000033,28.01,1
33.69,133.75000000000034,27.66,1
33.69,133.86000000000035,27.31,1
33.69,133.97000000000037,26.96,1
33.69,134.08000000000038,26.61,1
33.69,134.1900000000004,25.97,1
33.69,134.3000000000004,25.34,1
33.69,134.41000000000042,26.0,1
33.69,134.52000000000044,26.77,1
33.69,134.63000000000045,27.54,1
33.69,134.74000000000046,28.25,1
33.69,134.85000000000048,28.46,1
33.69,134.9600000000005,28.67,1
33.69,135.0700000000005,28.88,1
33.69,135.18000000000052,29.22,1
33.69,135.29000000000053,29.96,1
33.69,135.40000000000055,30.0,1
33.69,135.51000000000056,30.0,1
33.69,135.62000000000057,30.0,1
33.69,135.7300000000006,28.78,1
33.69,135.8400000000006,26.71,1
33.69,135.9500000000006,24.58,1
33.69,136.06000000000063,24.22,1
33.69,136.17000000000064,23.85,1
33.69,136.28000000000065,22.77,1
33.69,136.39000000000067,21.63,1
33.69,136.50000000000068,20.49,1
33.69,136.6100000000007,20.46,1
33.69,136.7200000000007,22.57,1
33.69,136.83000000000072,22.33,1
33.69,136.94000000000074,20.64,1
33.69,137.05000000000075,18.94,1
33.69,137.16000000000076,17.25,1
33.69,137.27000000000078,15.56,1
33.69,137.3800000000008,13.86,1
33.69,137.4900000000008,12.91,1
33.779999999999994,133.09000000000026,30.0,1
33.779999999999994,133.20000000000027,30.0,1
33.779999999999994,133.3100000000003,30.0,1
33.779999999999994,133.4200000000003,29.54,1
33.779999999999994,133.5300000000003,29.27,1
33.779999999999994,133.64000000000033,28.91,1
33.779999999999994,133.75000000000034,28.56,1
33.779999999999994,133.86000000000035,28.21,1
33.779999999999994,133.97000000000037,27.86,1
33.779999999999994,134.08000000000038,27.47,1
33.779999999999994,134.1900000000004,26.83,1
33.779999999999994,134.3000000000004,27.11,1
33.779999999999994,134.41000000000042,27.88,1
33.779999999999994,134.52000000000044,28.65,1
33.779999999999994,134.63000000000045,29.42,1
33.779999999999994,134.74000000000046,29.91,1
33.779999999999994,134.85000000000048,30.11,1
33.779999999999994,134.9600000000005,30.32,1
33.779999999999994,135.0700000000005,30.53,1
33.779999999999994,135.29000000000053,30.79,1
33.779999999999994,135.40000000000055,30.15,1
33.779999999999994,135.51000000000056,30.0,1
33.779999999999994,135.62000000000057,30.0,1
33.779999999999994,135.7300000000006,29.88,1
33.779999999999994,135.8400000000006,28.05,1
33.779999999999994,135.9500000000006,26.26,1
33.779999999999994,136.06000000000063,25.89,1
33.779999999999994,136.17000000000064,24.87,1
33.779999999999994,136.28000000000065,23.74,1
33.779999999999994,136.39000000000067,22.6,1
33.779999999999994,136.50000000000068,21.46,1
33.779999999999994,136.6100000000007,22.7,1
33.779999999999994,136.7200000000007,24.81,1
33.779999999999994,136.83000000000072,24.03,1
33.779999999999994,136.94000000000074,22.34,1
33.779999999999994,137.05000000000075,20.64,1
33.779999999999994,137.16000000000076,18.95,1
33.779999999999994,137.27000000000078,17.26,1
33.779999999999994,137.3800000000008,16.17,1
33.779999999999994,137.4900000000008,19.03,1
33.779999999999994,137.60000000000082,15.86,1
33.779999999999994,137.71000000000083,12.69,1
33.86999999999999,133.64000000000033,29.82,1
33.86999999999999,133.75000000000034,29.47,1
33.86999999999999,133.86000000000035,29.11,1
33.86999999999999,133.97000000000037,28.76,1
33.86999999999999,134.08000000000038,28.33,1
33.86999999999999,134.1900000000004,28.21,1
33.86999999999999,134.3000000000004,28.98,1
33.86999999999999,134.41000000000042,29.75,1
33.86999999999999,134.52000000000044,30.53,1
33.86999999999999,134.63000000000045,31.3,1
33.86999999999999,134.74000000000046,31.56,1
33.86999999999999,134.85000000000048,31.77,1
33.86999999999999,135.62000000000057,30.25,1
33.86999999999999,135.7300000000006,30.0,1
33.86999999999999,135.8400000000006,29.27,1
33.86999999999999,135.9500000000006,27.93,1
33.86999999999999,136.06000000000063,26.98,1
33.86999999999999,136.17000000000064,25.84,1
33.86999999999999,136.28000000000065,24.7,1
33.86999999999999,136.39000000000067,23.57,1
33.86999999999999,136.50000000000068,22.84,1
33.86999999999999,136.6100000000007,24.94,1
33.86999999999999,136.7200000000007,27.05,1
33.86999999999999,136.83000000000072,25.73,1
33.86999999999999,136.94000000000074,24.04,1
33.86999999999999,137.05000000000075,22.34,1
33.86999999999999,137.16000000000076,20.65,1
33.86999999999999,137.27000000000078,18.99,1
33.86999999999999,137.3800000000008,21.94,1
33.86999999999999,137.4900000000008,24.99,1
33.86999999999999,137.60000000000082,21.98,1
33.86999999999999,137.71000000000083,18.81,1
33.86999999999999,137.82000000000085,15.64,1
33.86999999999999,137.93000000000086,12.47,1
33.959999999999994,133.97000000000037,29.67,1
33.959999999999994,134.08000000000038,29.32,1
33.959999999999994,134.1900000000004,30.09,1
33.959999999999994,134.3000000000004,30.86,1
33.959999999999994,134.41000000000042,31.63,1
33.959999999999994,134.52000000000044,32.4,1
33.959999999999994,134.63000000000045,33.01,1
33.959999999999994,134.74000000000046,33.22,1
33.959999999999994,135.9500000000006,29.09,1
33.959999999999994,136.06000000000063,27.95,1
33.959999999999994,136.17000000000064,26.81,1
33.959999999999994,136.28000000000065,25.67,1
33.959999999999994,136.39000000000067,24.53,1
33.959999999999994,136.50000000000068,25.08,1
33.959999999999994,136.6100000000007,27.18,1
33.959999999999994,136.7200000000007,29.12,1
33.959999999999994,136.83000000000072,27.43,1
33.959999999999994,136.94000000000074,25.74,1
33.959999999999994,137.05000000000075,24.04,1
33.959999999999994,137.16000000000076,22.35,1
33.959999999999994,137.27000000000078,24.65,1
33.959999999999994,137.3800000000008,27.71,1
33.959999999999994,137.4900000000008,29.72,1
33.959999999999994,137.60000000000082,27.36,1
33.959999999999994,137.71000000000083,24.93,1
33.959999999999994,137.82000000000085,21.76,1
33.959999999999994,137.93000000000086,18.59,1
33.959999999999994,138.04000000000087,15.42,1
33.959999999999994,138.1500000000009,12.25,1
34.05,134.41000000000042,33.51,1
34.05,134.52000000000044,34.28,1
34.05,136.06000000000063,28.91,1
34.05,136.17000000000064,27.78,1
34.05,136.28000000000065,26.64,1
34.05,136.39000000000067,25.5,1
34.05,136.50000000000068,27.32,1
34.05,136.6100000000007,29.43,1
34.05,136.7200000000007,30.82,1
34.05,136.83000000000072,29.13,1
34.05,136.94000000000074,27.44,1
34.05,137.05000000000075,25.74,1
34.05,137.16000000000076,27.36,1
34.05,137.27000000000078,30.42,1
34.05,137.3800000000008,30.21,1
34.05,137.4900000000008,26.45,1
34.05,137.60000000000082,24.19,1
34.05,137.71000000000083,21.93,1
34.05,137.82000000000085,19.66,1
34.05,137.93000000000086,17.4,1
34.05,138.04000000000087,15.14,1
34.05,138.1500000000009,12.87,1
34.05,138.2600000000009,11.45,1
34.13999999999999,136.06000000000063,29.88,1
34.13999999999999,136.17000000000064,28.74,1
34.13999999999999,136.28000000000065,27.61,1
34.13999999999999,136.39000000000067,27.45,1
34.13999999999999,136.50000000000068,29.56,1
34.13999999999999,136.6100000000007,31.67,1
34.13999999999999,136.7200000000007,32.52,1
34.13999999999999,136.83000000000072,30.83,1
34.13999999999999,136.94000000000074,29.14,1
34.13999999999999,137.05000000000075,30.08,1
34.13999999999999,137.16000000000076,33.13,1
34.13999999999999,137.27000000000078,30.7,1
34.13999999999999,137.3800000000008,26.93,1
34.13999999999999,137.4900000000008,23.28,1
34.13999999999999,137.60000000000082,21.02,1
34.13999999999999,137.71000000000083,18.75,1
34.13999999999999,137.82000000000085,16.49,1
34.13999999999999,137.93000000000086,15.31,1
34.13999999999999,138.04000000000087,14.94,1
34.13999999999999,138.1500000000009,14.57,1
34.13999999999999,138.2600000000009,14.1,1
34.13999999999999,138.3700000000009,12.03,1
34.22999999999999,136.17000000000064,29.71,1
34.22999999999999,136.28000000000065,28.57,1
34.22999999999999,136.39000000000067,29.69,1
34.22999999999999,136.50000000000068,31.8,1
34.22999999999999,136.6100000000007,33.91,1
34.22999999999999,136.7200000000007,34.22,1
34.22999999999999,136.83000000000072,32.53,1
34.22999999999999,136.94000000000074,32.79,1
34.22999999999999,137.05000000000075,34.96,1
34.22999999999999,137.16000000000076,31.2,1
34.22999999999999,137.27000000000078,27.43,1
34.22999999999999,137.3800000000008,23.66,1
34.22999999999999,137.4900000000008,20.11,1
34.22999999999999,137.60000000000082,19.18,1
34.22999999999999,137.71000000000083,18.81,1
34.22999999999999,137.82000000000085,18.44,1
34.22999999999999,137.93000000000086,18.07,1
34.22999999999999,138.04000000000087,17.7,1
34.22999999999999,138.1500000000009,17.33,1
34.22999999999999,138.2600000000009,16.03,1
34.22999999999999,138.3700000000009,13.74,1
34.31999999999999,136.28000000000065,29.83,1
34.31999999999999,136.39000000000067,31.93,1
34.31999999999999,136.50000000000068,34.04,1
34.31999999999999,136.6100000000007,36.15,1
34.31999999999999,136.7200000000007,35.92,1
34.31999999999999,136.83000000000072,35.5,1
34.31999999999999,136.94000000000074,35.46,1
34.31999999999999,137.05000000000075,31.69,1
34.31999999999999,137.16000000000076,27.92,1
34.31999999999999,137.27000000000078,25.47,1
34.31999999999999,137.3800000000008,23.56,1
34.31999999999999,137.4900000000008,21.07,1
34.31999999999999,137.60000000000082,21.93,1
34.31999999999999,137.71000000000083,21.57,1
34.31999999999999,137.82000000000085,21.2,1
34.31999999999999,137.93000000000086,20.83,1
34.31999999999999,138.04000000000087,20.46,1
34.31999999999999,138.1500000000009,19.6,1
34.31999999999999,138.2600000000009,17.95,1
34.31999999999999,138.3700000000009,15.45,1
34.41,136.50000000000068,36.28,1
34.41,136.6100000000007,38.39,1
34.41,136.7200000000007,38.22,1
34.41,136.83000000000072,35.95,1
34.41,136.94000000000074,33.49,1
34.41,137.05000000000075,31.57,1
34.41,137.16000000000076,29.66,1
34.41,137.27000000000078,27.74,1
34.41,137.3800000000008,23.6,1
34.41,137.4900000000008,21.38,1
34.41,137.60000000000082,24.69,1
34.41,137.71000000000083,24.32,1
34.41,137.82000000000085,23.96,1
34.41,137.93000000000086,23.59,1
34.41,138.04000000000087,23.16,1
34.41,138.1500000000009,21.52,1
34.41,138.2600000000009,19.7,1
34.41,138.3700000000009,17.17,1
34.41,138.48000000000093,14.63,1
34.49999999999999,136.7200000000007,39.59,1
34.49999999999999,136.83000000000072,37.67,1
34.49999999999999,136.94000000000074,35.75,1
34.49999999999999,137.05000000000075,33.84,1
34.49999999999999,137.16000000000076,31.92,1
34.49999999999999,137.27000000000078,28.22,1
34.49999999999999,137.3800000000008,23.31,1
34.49999999999999,137.4900000000008,21.69,1
34.49999999999999,137.60000000000082,26.88,1
34.49999999999999,137.71000000000083,27.08,1
34.49999999999999,137.82000000000085,26.71,1
34.49999999999999,137.93000000000086,26.35,1
34.49999999999999,138.04000000000087,25.09,1
34.49999999999999,138.1500000000009,23.44,1
34.49999999999999,138.2600000000009,21.42,1
34.49999999999999,138.3700000000009,18.88,1
34.49999999999999,138.48000000000093,16.35,1
34.58999999999999,136.83000000000072,39.94,1
34.58999999999999,136.94000000000074,38.02,1
34.58999999999999,137.05000000000075,36.11,1
34.58999999999999,137.16000000000076,32.84,1
34.58999999999999,137.27000000000078,27.92,1
34.58999999999999,137.3800000000008,31.11,1
34.58999999999999,137.4900000000008,30.99,1
34.58999999999999,137.60000000000082,27.19,1
34.58999999999999,137.71000000000083,29.84,1
34.58999999999999,137.82000000000085,29.47,1
34.58999999999999,137.93000000000086,28.66,1
34.58999999999999,138.04000000000087,27.01,1
34.58999999999999,138.1500000000009,25.37,1
34.58999999999999,138.2600000000009,23.13,1
34.58999999999999,138.3700000000009,20.6,1
34.58999999999999,138.48000000000093,18.85,1
34.67999999999999,136.94000000000074,40.29,1
34.67999999999999,137.05000000000075,37.45,1
34.67999999999999,137.16000000000076,38.1,1
34.67999999999999,137.27000000000078,41.8,1
34.67999999999999,137.60000000000082,35.68,1
34.67999999999999,137.71000000000083,32.6,1
34.67999999999999,137.82000000000085,32.22,1
34.67999999999999,137.93000000000086,30.58,1
34.67999999999999,138.04000000000087,28.94,1
34.67999999999999,138.1500000000009,27.29,1
34.67999999999999,138.2600000000009,24.85,1
34.67999999999999,138.3700000000009,23.32,1
34.67999999999999,138.48000000000093,22.13,1
34.769999999999996,137.93000000000086,32.5,1
34.769999999999996,138.04000000000087,30.86,1
34.769999999999996,138.1500000000009,29.1,1
34.769999999999996,138.2600000000009,27.78,1
34.769999999999996,138.3700000000009,26.59,1
34.769999999999996,138.48000000000093,25.41,1
34.85999999999999,138.2600000000009,31.06,1
34.85999999999999,138.3700000000009,29.87,1
34.85999999999999,138.48000000000093,28.68,1
34.94999999999999,138.2600000000009,34.34,1
34.94999999999999,138.3700000000009,33.15,1
34.94999999999999,138.48000000000093,31.96,1
35.03999999999999,138.3700000000009,36.42,1
35.03999999999999,138.48000000000093,35.23,1
35.129999999999995,138.3700000000009,39.7,1
35.129999999999995,138.48000000000093,36.97,1
35.21999999999999,138.48000000000093,37.7,1
35.30999999999999,138.48000000000093,38.44,1
31.259999999999998,131.44000000000005,29.95,0
31.349999999999998,131.44000000000005,30.84,0
31.349999999999998,131.55000000000007,29.58,0
31.439999999999998,131.44000000000005,33.06,0
31.439999999999998,131.55000000000007,29.37,0
31.529999999999998,131.44000000000005,35.27,0
31.529999999999998,131.55000000000007,29.15,0
31.619999999999997,131.55000000000007,30.57,0
31.709999999999997,131.55000000000007,32.78,0
31.799999999999997,131.55000000000007,35.0,0
31.889999999999997,131.55000000000007,37.22,0
31.889999999999997,131.66000000000008,30.3,0
31.979999999999997,131.55000000000007,39.44,0
31.979999999999997,131.66000000000008,31.9,0
32.06999999999999,131.55000000000007,43.4,0
32.06999999999999,131.66000000000008,36.67,0
32.06999999999999,131.7700000000001,28.44,0
32.16,131.66000000000008,41.45,0
32.16,131.7700000000001,34.42,0
32.25,131.66000000000008,46.22,0
32.25,131.7700000000001,39.49,0
32.25,131.8800000000001,29.29,0
32.339999999999996,131.7700000000001,44.26,0
32.339999999999996,131.8800000000001,35.28,0
32.42999999999999,131.8800000000001,41.26,0
32.42999999999999,131.99000000000012,30.14,0
32.519999999999996,131.8800000000001,47.08,0
32.519999999999996,131.99000000000012,36.13,0
32.61,131.99000000000012,43.12,0
32.61,132.10000000000014,33.91,0
32.61,132.21000000000015,24.7,0
32.699999999999996,131.99000000000012,47.44,0
32.699999999999996,132.10000000000014,42.19,0
32.699999999999996,132.21000000000015,33.63,0
32.699999999999996,132.32000000000016,24.48,0
32.78999999999999,131.99000000000012,48.45,0
32.78999999999999,132.10000000000014,43.2,0
32.78999999999999,132.21000000000015,37.96,0
32.78999999999999,132.32000000000016,32.71,0
32.879999999999995,131.99000000000012,49.46,0
32.879999999999995,132.10000000000014,44.21,0
32.879999999999995,132.21000000000015,38.97,0
32.879999999999995,132.32000000000016,33.72,0
32.97,131.99000000000012,50.47,0
32.97,132.10000000000014,45.22,0
32.97,132.21000000000015,39.98,0
32.97,132.32000000000016,35.26,0
32.97,132.43000000000018,31.11,0
33.059999999999995,131.99000000000012,51.48,0
33.059999999999995,132.10000000000014,46.23,0
33.059999999999995,132.21000000000015,41.07,0
33.059999999999995,132.32000000000016,36.91,0
33.059999999999995,132.43000000000018,32.75,0
33.14999999999999,131.99000000000012,52.49,0
33.14999999999999,132.10000000000014,47.24,0
33.14999999999999,132.21000000000015,42.71,0
33.14999999999999,132.32000000000016,38.56,0
33.14999999999999,132.43000000000018,34.4,0
33.239999999999995,131.99000000000012,53.5,0
33.239999999999995,132.10000000000014,48.52,0
33.239999999999995,132.21000000000015,44.36,0
33.239999999999995,132.32000000000016,40.2,0
33.239999999999995,132.43000000000018,36.05,0
33.239999999999995,132.5400000000002,31.89,0
33.33,131.99000000000012,54.51,0
33.33,132.10000000000014,50.16,0
33.33,132.21000000000015,46.01,0
33.33,132.32000000000016,41.64,0
33.33,132.43000000000018,37.22,0
33.33,132.5400000000002,32.96,0
33.419999999999995,132.10000000000014,51.86,0
33.419999999999995,132.21000000000015,47.61,0
33.419999999999995,132.32000000000016,43.35,0
33.419999999999995,132.43000000000018,39.1,0
33.419999999999995,132.5400000000002,34.74,0
33.419999999999995,132.6500000000002,30.06,0
33.50999999999999,132.10000000000014,53.75,0
33.50999999999999,132.21000000000015,49.49,0
33.50999999999999,132.32000000000016,45.23,0
33.50999999999999,132.43000000000018,40.97,0
33.50999999999999,132.5400000000002,36.29,0
33.50999999999999,132.6500000000002,31.61,0
33.599999999999994,132.21000000000015,51.37,0
33.599999999999994,132.32000000000016,47.12,0
33.599999999999994,132.43000000000018,42.53,0
33.599999999999994,132.5400000000002,37.84,0
33.599999999999994,132.6500000000002,33.16,0
33.599999999999994,132.76000000000022,28.48,0
33.69,132.21000000000015,53.26,0
33.69,132.32000000000016,48.76,0
33.69,132.43000000000018,44.08,0
33.69,132.5400000000002,39.36,0
33.69,132.6500000000002,34.54,0
33.69,132.76000000000022,30.36,0
33.69,132.87000000000023,28.93,0
33.779999999999994,132.21000000000015,54.82,0
33.779999999999994,132.32000000000016,50.0,0
33.779999999999994,132.43000000000018,45.18,0
33.779999999999994,132.5400000000002,40.36,0
33.779999999999994,132.6500000000002,35.93,0
33.779999999999994,132.76000000000022,33.54,0
33.779999999999994,132.87000000000023,32.16,0
33.779999999999994,132.98000000000025,30.77,0
33.779999999999994,135.18000000000052,31.22,0
33.86999999999999,132.32000000000016,51.0,0
33.86999999999999,132.43000000000018,46.18,0
33.86999999999999,132.5400000000002,41.51,0
33.86999999999999,132.6500000000002,38.7,0
33.86999999999999,132.76000000000022,36.76,0
33.86999999999999,132.87000000000023,35.38,0
33.86999999999999,132.98000000000025,33.99,0
33.86999999999999,133.09000000000026,33.25,0
33.86999999999999,133.20000000000027,33.66,0
33.86999999999999,133.3100000000003,33.14,0
33.86999999999999,133.4200000000003,32.62,0
33.86999999999999,133.5300000000003,31.03,0
33.86999999999999,134.9600000000005,32.39,0
33.86999999999999,135.0700000000005,33.89,0
33.86999999999999,135.18000000000052,34.51,0
33.86999999999999,135.29000000000053,34.07,0
33.86999999999999,135.40000000000055,36.11,0
33.86999999999999,135.51000000000056,33.58,0
33.959999999999994,132.32000000000016,52.01,0
33.959999999999994,132.43000000000018,47.19,0
33.959999999999994,132.5400000000002,44.27,0
33.959999999999994,132.6500000000002,41.47,0
33.959999999999994,132.76000000000022,39.99,0
33.959999999999994,132.87000000000023,38.6,0
33.959999999999994,132.98000000000025,37.11,0
33.959999999999994,133.09000000000026,38.77,0
33.959999999999994,133.20000000000027,39.26,0
33.959999999999994,133.3100000000003,38.74,0
33.959999999999994,133.4200000000003,37.79,0
33.959999999999994,133.5300000000003,36.4,0
33.959999999999994,133.64000000000033,34.42,0
33.959999999999994,133.75000000000034,32.26,0
33.959999999999994,133.86000000000035,30.1,0
33.959999999999994,134.85000000000048,34.4,0
33.959999999999994,134.9600000000005,35.91,0
33.959999999999994,135.0700000000005,37.41,0
33.959999999999994,135.18000000000052,37.8,0
33.959999999999994,135.29000000000053,38.2,0
33.959999999999994,135.40000000000055,40.93,0
33.959999999999994,135.51000000000056,40.33,0
33.959999999999994,135.62000000000057,37.0,0
33.959999999999994,135.7300000000006,33.68,0
33.959999999999994,135.8400000000006,30.36,0
34.05,132.32000000000016,53.01,0
34.05,132.43000000000018,49.85,0
34.05,132.5400000000002,47.04,0
34.05,132.6500000000002,44.59,0
34.05,132.76000000000022,43.21,0
34.05,132.87000000000023,41.73,0
34.05,132.98000000000025,40.33,0
34.05,133.09000000000026,44.3,0
34.05,133.20000000000027,44.87,0
34.05,133.3100000000003,44.25,0
34.05,133.4200000000003,42.87,0
34.05,133.5300000000003,41.48,0
34.05,133.64000000000033,39.96,0
34.05,133.75000000000034,37.8,0
34.05,133.86000000000035,35.65,0
34.05,133.97000000000037,33.49,0
34.05,134.08000000000038,31.84,0
34.05,134.1900000000004,32.32,0
34.05,134.3000000000004,32.81,0
34.05,134.63000000000045,34.91,0
34.05,134.74000000000046,36.41,0
34.05,134.85000000000048,37.92,0
34.05,134.9600000000005,39.42,0
34.05,135.0700000000005,40.92,0
34.05,135.18000000000052,41.09,0
34.05,135.29000000000053,43.02,0
34.05,135.40000000000055,45.76,0
34.05,135.51000000000056,47.07,0
34.05,135.62000000000057,43.75,0
34.05,135.7300000000006,40.2,0
34.05,135.8400000000006,32.65,0
34.05,135.9500000000006,30.0,0
34.13999999999999,132.43000000000018,52.62,0
34.13999999999999,132.5400000000002,49.81,0
34.13999999999999,132.6500000000002,47.82,0
34.13999999999999,132.76000000000022,46.34,0
34.13999999999999,132.87000000000023,44.74,0
34.13999999999999,132.98000000000025,45.86,0
34.13999999999999,133.09000000000026,49.82,0
34.13999999999999,133.20000000000027,50.47,0
34.13999999999999,133.3100000000003,49.33,0
